year,month,temp,total-error-variance,high-frequency-error-variance,low-frequency-error-variance,bias-error-variance,diagnostic variable,diagnostic variable,diagnostic variable
1933,3,-0.615041,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1933,4,-0.537287,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1933,5,-0.570807,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1933,6,-0.599697,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1933,7,-0.503356,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1933,8,-0.472209,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1933,9,-0.540769,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1933,10,-0.450799,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1933,11,-0.541292,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1933,12,-0.657165,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1934,1,-0.567172,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1934,2,-0.374059,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1934,3,-0.654839,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1934,4,-0.610008,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1934,5,-0.395787,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1934,6,-0.393263,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1934,7,-0.380834,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1934,8,-0.370930,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1934,9,-0.389713,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1934,10,-0.276584,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1934,11,-0.190413,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1934,12,-0.327039,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1935,1,-0.610046,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1935,2,-0.229080,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1935,3,-0.483598,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1935,4,-0.635445,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1935,5,-0.559898,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1935,6,-0.513695,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1935,7,-0.444232,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1935,8,-0.421249,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1935,9,-0.409732,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1935,10,-0.292734,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1935,11,-0.494002,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1935,12,-0.424906,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1936,1,-0.613342,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1936,2,-0.695512,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1936,3,-0.554773,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1936,4,-0.461633,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1936,5,-0.403796,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1936,6,-0.417618,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1936,7,-0.349658,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1936,8,-0.356440,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1936,9,-0.357927,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1936,10,-0.304882,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1936,11,-0.258056,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1936,12,-0.320002,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1937,1,-0.405651,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1937,2,-0.329352,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1937,3,-0.541687,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1937,4,-0.445494,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1937,5,-0.340191,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1937,6,-0.286186,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1937,7,-0.280776,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1937,8,-0.226014,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1937,9,-0.133382,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1937,10,-0.143782,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1937,11,-0.143194,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1937,12,-0.286952,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1938,1,-0.242563,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1938,2,-0.315924,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1938,3,-0.306067,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1938,4,-0.261706,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1938,5,-0.358661,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1938,6,-0.405404,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1938,7,-0.358197,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1938,8,-0.312890,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1938,9,-0.222675,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1938,10,-0.142644,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1938,11,-0.194972,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1938,12,-0.391928,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1939,1,-0.405319,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1939,2,-0.440314,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1939,3,-0.513436,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1939,4,-0.366780,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1939,5,-0.338212,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1939,6,-0.327782,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1939,7,-0.313415,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1939,8,-0.266524,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1939,9,-0.291389,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1939,10,-0.271540,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1939,11,-0.205226,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1939,12,0.144700,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1940,1,-0.232908,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1940,2,-0.263937,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1940,3,-0.223104,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1940,4,-0.120739,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1940,5,-0.163618,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1940,6,-0.193167,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1940,7,-0.146453,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1940,8,-0.174142,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1940,9,-0.103095,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1940,10,-0.107892,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1940,11,-0.101738,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1940,12,0.012444,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1941,1,-0.096777,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1941,2,-0.012739,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1941,3,-0.245017,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1941,4,-0.101397,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1941,5,-0.113455,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1941,6,-0.153998,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1941,7,-0.077286,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1941,8,-0.081880,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1941,9,-0.193417,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1941,10,0.101516,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1941,11,-0.004510,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1941,12,-0.069838,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1942,1,-0.008486,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1942,2,-0.286499,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1942,3,-0.278452,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1942,4,-0.195577,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1942,5,-0.176197,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1942,6,-0.216756,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1942,7,-0.297057,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1942,8,-0.295482,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1942,9,-0.279733,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1942,10,-0.220722,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1942,11,-0.184301,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1942,12,-0.203683,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1943,1,-0.342815,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1943,2,-0.222126,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1943,3,-0.376683,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1943,4,-0.199549,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1943,5,-0.197305,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1943,6,-0.331629,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1943,7,-0.231355,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1943,8,-0.261587,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1943,9,-0.200165,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1943,10,-0.003593,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1943,11,-0.036316,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1943,12,-0.081286,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1944,1,-0.006822,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1944,2,-0.088785,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1944,3,-0.053832,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1944,4,-0.124861,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1944,5,-0.090539,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1944,6,-0.075666,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1944,7,-0.092584,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1944,8,-0.100431,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1944,9,0.041819,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1944,10,0.034655,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1944,11,-0.134304,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1944,12,-0.155236,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1945,1,-0.135180,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1945,2,-0.284006,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1945,3,-0.263093,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1945,4,-0.080828,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1945,5,-0.206780,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1945,6,-0.207256,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1945,7,-0.180697,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1945,8,0.002158,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1945,9,-0.056871,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1945,10,-0.081333,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1945,11,-0.170184,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1945,12,-0.353505,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1946,1,-0.146091,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1946,2,-0.333817,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1946,3,-0.339755,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1946,4,-0.266043,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1946,5,-0.340951,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1946,6,-0.480634,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1946,7,-0.401106,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1946,8,-0.403220,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1946,9,-0.338032,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1946,10,-0.287753,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1946,11,-0.290726,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1946,12,-0.527798,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1947,1,-0.342814,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1947,2,-0.375302,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1947,3,-0.304564,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1947,4,-0.273698,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1947,5,-0.300308,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1947,6,-0.270285,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1947,7,-0.308388,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1947,8,-0.373431,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1947,9,-0.393863,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1947,10,-0.201768,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1947,11,-0.267323,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1947,12,-0.370066,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1948,1,-0.294237,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1948,2,-0.421555,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1948,3,-0.566044,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1948,4,-0.373617,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1948,5,-0.276075,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1948,6,-0.334451,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1948,7,-0.330780,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1948,8,-0.331974,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1948,9,-0.377177,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1948,10,-0.302377,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1948,11,-0.338861,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1948,12,-0.506325,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1949,1,-0.254976,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1949,2,-0.489119,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1949,3,-0.313921,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1949,4,-0.385132,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1949,5,-0.361184,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1949,6,-0.477393,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1949,7,-0.387749,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1949,8,-0.336314,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1949,9,-0.378341,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1949,10,-0.302114,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1949,11,-0.302161,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1949,12,-0.424006,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1950,1,-0.515869,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1950,2,-0.599261,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1950,3,-0.433268,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1950,4,-0.486988,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1950,5,-0.346316,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1950,6,-0.335844,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1950,7,-0.385540,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1950,8,-0.370843,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1950,9,-0.344660,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1950,10,-0.402811,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1950,11,-0.524900,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1950,12,-0.438389,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1951,1,-0.627366,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1951,2,-0.708408,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1951,3,-0.518584,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1951,4,-0.427323,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1951,5,-0.281496,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1951,6,-0.279288,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1951,7,-0.195885,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1951,8,-0.171223,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1951,9,-0.113844,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1951,10,-0.125479,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1951,11,-0.238410,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1951,12,-0.112046,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1952,1,-0.179200,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1952,2,-0.233881,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1952,3,-0.387068,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1952,4,-0.261210,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1952,5,-0.246022,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1952,6,-0.262387,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1952,7,-0.225353,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1952,8,-0.225296,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1952,9,-0.194129,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1952,10,-0.243883,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1952,11,-0.352902,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1952,12,-0.266490,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1953,1,-0.245081,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1953,2,-0.195462,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1953,3,-0.213280,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1953,4,-0.075992,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1953,5,-0.125344,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1953,6,-0.103834,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1953,7,-0.209918,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1953,8,-0.188204,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1953,9,-0.206810,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1953,10,-0.130278,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1953,11,-0.228041,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1953,12,-0.249755,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1954,1,-0.510334,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1954,2,-0.397790,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1954,3,-0.498963,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1954,4,-0.410263,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1954,5,-0.440370,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1954,6,-0.376978,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1954,7,-0.380237,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1954,8,-0.335738,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1954,9,-0.293575,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1954,10,-0.269021,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1954,11,-0.179732,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1954,12,-0.441513,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
